section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
08 Messages and API Actions,PAYMENT_CREATE_LINK,08.025,What API action 'PAYMENT_CREATE_LINK' does? ,Create Razorpay payment link.,api_action,MVP,finance_staff/school_coordinator,,payment_workflow,,restricted,"Create POST /api/payments/create-link server route/action. Request: participation_id. Response: payment_url,payment_code.",API test validates PAYMENT_LINK_CREATED and PAYMENT_LINK_FAILED paths.,Yes
08 Messages and API Actions,PAYMENT_CREATE_LINK,08.026,What success/failure codes apply to 'PAYMENT_CREATE_LINK'?,success=PAYMENT_LINK_CREATED; failure=PAYMENT_LINK_FAILED,response_code,MVP,finance_staff/school_coordinator,,payment_workflow,PAYMENT_LINK_CREATED,internal,Use standard response codes for PAYMENT_CREATE_LINK.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,PAYMENT_CREATE_LINK,08.027,Is idempotency/audit required for 'PAYMENT_CREATE_LINK'?,"idempotency_required=yes; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,finance_staff/school_coordinator,,payment_workflow,,restricted,Implement trace_id and audit logging for PAYMENT_CREATE_LINK; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,PAYMENT_WEBHOOK,08.028,What API action 'PAYMENT_WEBHOOK' does? ,Process payment webhook.,api_action,MVP,payment_provider,,payment_workflow,,restricted,Create POST /api/webhooks/razorpay server route/action. Request: signed webhook payload. Response: payment status update.,API test validates PAYMENT_UPDATED and WEBHOOK_REJECTED paths.,Yes
08 Messages and API Actions,PAYMENT_WEBHOOK,08.029,What success/failure codes apply to 'PAYMENT_WEBHOOK'?,success=PAYMENT_UPDATED; failure=WEBHOOK_REJECTED,response_code,MVP,payment_provider,,payment_workflow,PAYMENT_UPDATED,internal,Use standard response codes for PAYMENT_WEBHOOK.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,PAYMENT_WEBHOOK,08.030,Is idempotency/audit required for 'PAYMENT_WEBHOOK'?,"idempotency_required=yes; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,payment_provider,,payment_workflow,,restricted,Implement trace_id and audit logging for PAYMENT_WEBHOOK; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,PAYMENT_MANUAL_CONFIRM,08.031,What API action 'PAYMENT_MANUAL_CONFIRM' does? ,Manually confirm payment with evidence.,api_action,MVP,finance_staff,,payment_workflow,,restricted,"Create POST /api/payments/{id}/manual-confirm server route/action. Request: evidence,reference,amount,date. Response: manual_confirmed status.",API test validates PAYMENT_MANUALLY_CONFIRMED and EVIDENCE_REQUIRED paths.,Yes
08 Messages and API Actions,PAYMENT_MANUAL_CONFIRM,08.032,What success/failure codes apply to 'PAYMENT_MANUAL_CONFIRM'?,success=PAYMENT_MANUALLY_CONFIRMED; failure=EVIDENCE_REQUIRED,response_code,MVP,finance_staff,,payment_workflow,PAYMENT_MANUALLY_CONFIRMED,internal,Use standard response codes for PAYMENT_MANUAL_CONFIRM.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,PAYMENT_MANUAL_CONFIRM,08.033,Is idempotency/audit required for 'PAYMENT_MANUAL_CONFIRM'?,"idempotency_required=yes; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,finance_staff,,payment_workflow,,restricted,Implement trace_id and audit logging for PAYMENT_MANUAL_CONFIRM; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,EXAM_SLOT_LIST,08.034,What API action 'EXAM_SLOT_LIST' does? ,List available exam slots.,api_action,MVP,school_coordinator,,exam_slot_booking,,sensitive,Create GET /api/exam-slots server route/action. Request: participation_id. Response: available slots.,API test validates SLOTS_RETURNED and NOT_ELIGIBLE paths.,Yes
08 Messages and API Actions,EXAM_SLOT_LIST,08.035,What success/failure codes apply to 'EXAM_SLOT_LIST'?,success=SLOTS_RETURNED; failure=NOT_ELIGIBLE,response_code,MVP,school_coordinator,,exam_slot_booking,SLOTS_RETURNED,internal,Use standard response codes for EXAM_SLOT_LIST.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,EXAM_SLOT_LIST,08.036,Is idempotency/audit required for 'EXAM_SLOT_LIST'?,"idempotency_required=no; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,school_coordinator,,exam_slot_booking,,restricted,Implement trace_id and audit logging for EXAM_SLOT_LIST; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,EXAM_SLOT_BOOK,08.037,What API action 'EXAM_SLOT_BOOK' does? ,Book exam slot.,api_action,MVP,school_coordinator,,exam_slot_booking,,sensitive,"Create POST /api/exam-slots/book server route/action. Request: participation_id,slot_id. Response: slot_confirmed status.",API test validates SLOT_CONFIRMED and SLOT_UNAVAILABLE paths.,Yes
08 Messages and API Actions,EXAM_SLOT_BOOK,08.038,What success/failure codes apply to 'EXAM_SLOT_BOOK'?,success=SLOT_CONFIRMED; failure=SLOT_UNAVAILABLE,response_code,MVP,school_coordinator,,exam_slot_booking,SLOT_CONFIRMED,internal,Use standard response codes for EXAM_SLOT_BOOK.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,EXAM_SLOT_BOOK,08.039,Is idempotency/audit required for 'EXAM_SLOT_BOOK'?,"idempotency_required=yes; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,school_coordinator,,exam_slot_booking,,restricted,Implement trace_id and audit logging for EXAM_SLOT_BOOK; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,MATERIAL_LIST,08.040,What API action 'MATERIAL_LIST' does? ,List released materials.,api_action,MVP,school_coordinator,,exam_material_release,,sensitive,Create GET /api/exam-materials server route/action. Request: participation_id. Response: available material list.,API test validates MATERIALS_RETURNED and PAYMENT_OR_RELEASE_GATE_FAILED paths.,Yes
08 Messages and API Actions,MATERIAL_LIST,08.041,What success/failure codes apply to 'MATERIAL_LIST'?,success=MATERIALS_RETURNED; failure=PAYMENT_OR_RELEASE_GATE_FAILED,response_code,MVP,school_coordinator,,exam_material_release,MATERIALS_RETURNED,internal,Use standard response codes for MATERIAL_LIST.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,MATERIAL_LIST,08.042,Is idempotency/audit required for 'MATERIAL_LIST'?,"idempotency_required=no; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,school_coordinator,,exam_material_release,,restricted,Implement trace_id and audit logging for MATERIAL_LIST; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,MATERIAL_DOWNLOAD,08.043,What API action 'MATERIAL_DOWNLOAD' does? ,Download controlled exam material.,api_action,MVP,school_coordinator,,exam_material_release,,sensitive,Create GET /api/exam-materials/{id}/download server route/action. Request: material_id. Response: file stream.,API test validates FILE_GRANTED and FILE_DENIED paths.,Yes
08 Messages and API Actions,MATERIAL_DOWNLOAD,08.044,What success/failure codes apply to 'MATERIAL_DOWNLOAD'?,success=FILE_GRANTED; failure=FILE_DENIED,response_code,MVP,school_coordinator,,exam_material_release,FILE_GRANTED,internal,Use standard response codes for MATERIAL_DOWNLOAD.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,MATERIAL_DOWNLOAD,08.045,Is idempotency/audit required for 'MATERIAL_DOWNLOAD'?,"idempotency_required=yes; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,school_coordinator,,exam_material_release,,restricted,Implement trace_id and audit logging for MATERIAL_DOWNLOAD; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,COURIER_SUBMIT,08.046,What API action 'COURIER_SUBMIT' does? ,Submit courier dispatch details.,api_action,MVP,school_coordinator,,courier_workflow,,sensitive,"Create POST /api/courier/submit server route/action. Request: awb,counts,receipt. Response: courier_batch dispatched.",API test validates COURIER_SUBMITTED and COURIER_VALIDATION_FAILED paths.,Yes
08 Messages and API Actions,COURIER_SUBMIT,08.047,What success/failure codes apply to 'COURIER_SUBMIT'?,success=COURIER_SUBMITTED; failure=COURIER_VALIDATION_FAILED,response_code,MVP,school_coordinator,,courier_workflow,COURIER_SUBMITTED,internal,Use standard response codes for COURIER_SUBMIT.,Assert API returns documented response codes.,Yes
08 Messages and API Actions,COURIER_SUBMIT,08.048,Is idempotency/audit required for 'COURIER_SUBMIT'?,"idempotency_required=yes; audit_required=yes for mutating actions, downloads, payments and publication",api_control,MVP,school_coordinator,,courier_workflow,,restricted,Implement trace_id and audit logging for COURIER_SUBMIT; idempotency if required.,Duplicate request test and audit event test pass where applicable.,Yes
08 Messages and API Actions,COURIER_RECEIVE,08.049,What API action 'COURIER_RECEIVE' does? ,Record answer-sheet receipt.,api_action,MVP,operations_staff,,courier_workflow,,restricted,"Create POST /api/admin/courier/{id}/receive server route/action. Request: received counts,seal condition. Response: received/exception status.",API test validates COURIER_RECEIVED and COUNT_MISMATCH_EXCEPTION paths.,Yes
08 Messages and API Actions,COURIER_RECEIVE,08.050,What success/failure codes apply to 'COURIER_RECEIVE'?,success=COURIER_RECEIVED; failure=COUNT_MISMATCH_EXCEPTION,response_code,MVP,operations_staff,,courier_workflow,COURIER_RECEIVED,internal,Use standard response codes for COURIER_RECEIVE.,Assert API returns documented response codes.,Yes
