section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
14 Notifications,role_permission_change,14.109,What content should notification 'Role/permission changed' contain?,Security-sensitive permission change logged.,notification_content,MVP,system_admin,notifications,permission_management,,sensitive,Create template for role_permission_change: Security-sensitive permission change logged.,Template variable test verifies role_permission_change.,Yes
14 Notifications,role_permission_change,14.110,What security/privacy rule applies to notification 'Role/permission changed'?,Admin-only alert; audit trace included.,notification_security,MVP,system_admin,notifications,permission_management,,restricted,Apply notification security rule: Admin-only alert; audit trace included.,Verify role_permission_change does not leak restricted data.,Yes
15 Security Hardening,deny_by_default,15.001,What security control 'Default access policy' is required?,"Deny by default for all collections, files, APIs and routes unless explicitly granted.",security_control,MVP,all,all,security_hardening,,restricted,"Implement security control deny_by_default: Deny by default for all collections, files, APIs and routes unless explicitly granted.",Security test verifies deny_by_default.,Yes
15 Security Hardening,admin_mfa,15.002,What security control 'Admin MFA' is required?,Require MFA for system_admin and finverse_admin where identity provider/Directus supports it.,security_control,MVP,"system_admin,finverse_admin",authentication,security_hardening,,restricted,Implement security control admin_mfa: Require MFA for system_admin and finverse_admin where identity provider/Directus supports it.,Security test verifies admin_mfa.,Yes
15 Security Hardening,school_isolation,15.003,What security control 'School-level isolation' is required?,"Every school-facing query and mutation must derive school_id from authenticated session, not browser input.",security_control,MVP,school_coordinator,all_school_scoped_entities,security_hardening,,restricted,"Implement security control school_isolation: Every school-facing query and mutation must derive school_id from authenticated session, not browser input.",Security test verifies school_isolation.,Yes
15 Security Hardening,field_level_permissions,15.004,What security control 'Field-level restrictions' is required?,"Hide parent contact, payment internals, evaluation notes and internal notes from roles that do not need them.",security_control,MVP,all_roles,all_sensitive_entities,security_hardening,,restricted,"Implement security control field_level_permissions: Hide parent contact, payment internals, evaluation notes and internal notes from roles that do not need them.",Security test verifies field_level_permissions.,Yes
15 Security Hardening,private_files_default,15.005,What security control 'Private files by default' is required?,All files are private unless explicitly whitelisted for public certificate verification metadata.,security_control,MVP,all,files,security_hardening,,restricted,Implement security control private_files_default: All files are private unless explicitly whitelisted for public certificate verification metadata.,Security test verifies private_files_default.,Yes
15 Security Hardening,signed_downloads,15.006,What security control 'Controlled downloads' is required?,Downloads must pass through server-side permission check and log audit event; use signed/streamed access.,security_control,MVP,"school_coordinator,staff",files,security_hardening,,restricted,Implement security control signed_downloads: Downloads must pass through server-side permission check and log audit event; use signed/streamed access.,Security test verifies signed_downloads.,Yes
15 Security Hardening,webhook_signature,15.007,What security control 'Webhook signature verification' is required?,Razorpay webhook must verify signature before updating payment records.,security_control,MVP,payment_provider,payments,security_hardening,,restricted,Implement security control webhook_signature: Razorpay webhook must verify signature before updating payment records.,Security test verifies webhook_signature.,Yes
15 Security Hardening,webhook_idempotency,15.008,What security control 'Webhook idempotency' is required?,Duplicate webhook/event must not double-update payment or generate duplicate audit side effects.,security_control,MVP,payment_provider,payments,security_hardening,,restricted,Implement security control webhook_idempotency: Duplicate webhook/event must not double-update payment or generate duplicate audit side effects.,Security test verifies webhook_idempotency.,Yes
15 Security Hardening,rate_limiting,15.009,What security control 'Rate limiting' is required?,"Rate limit login, public verification, uploads, webhook endpoints and expensive export/download endpoints.",security_control,MVP,"public,all_users",api,security_hardening,,restricted,"Implement security control rate_limiting: Rate limit login, public verification, uploads, webhook endpoints and expensive export/download endpoints.",Security test verifies rate_limiting.,Yes
